"wbic_year","wbic","year","county","class","len.in","len.mm","wt","sex"
"2327500_1993",2327500,1993,"Vilas","C2S",14.7,373.38,408.23,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",14.8,375.92,498.95,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",14.8,375.92,498.95,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",14.8,375.92,498.95,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",14.9,378.46,498.95,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",15,381,589.67,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",15.1,383.54,589.67,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",15.1,383.54,408.23,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",15.1,383.54,498.95,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",15.1,383.54,498.95,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",15.2,386.08,498.95,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",15.3,388.62,589.67,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",15.3,388.62,498.95,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",15.3,388.62,498.95,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",15.4,391.16,498.95,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",15.5,393.7,498.95,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",15.5,393.7,589.67,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",15.6,396.24,498.95,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",15.7,398.78,589.67,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",15.7,398.78,680.39,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",15.7,398.78,498.95,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",15.7,398.78,498.95,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",15.8,401.32,498.95,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",16.1,408.94,589.67,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",16.1,408.94,816.47,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",16.1,408.94,589.67,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",16.1,408.94,589.67,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",16.2,411.48,589.67,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",16.2,411.48,589.67,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",16.2,411.48,589.67,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",16.4,416.56,680.39,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",16.4,416.56,589.67,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",16.4,416.56,680.39,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",16.6,421.64,816.47,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",16.6,421.64,816.47,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",16.6,421.64,589.67,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",16.7,424.18,816.47,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",16.7,424.18,816.47,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",16.8,426.72,907.18,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",16.9,429.26,816.47,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",17.2,436.88,816.47,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",17.2,436.88,816.47,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",17.3,439.42,997.9,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",17.3,439.42,907.18,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",17.4,441.96,907.18,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",17.8,452.12,907.18,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",17.8,452.12,1088.62,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",17.8,452.12,997.9,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",17.8,452.12,907.18,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",18.2,462.28,997.9,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",18.2,462.28,997.9,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",18.2,462.28,997.9,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",18.2,462.28,816.47,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",18.4,467.36,997.9,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",18.4,467.36,1088.62,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",18.8,477.52,907.18,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",18.8,477.52,1088.62,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",18.8,477.52,997.9,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",18.9,480.06,907.18,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",19.6,497.84,1406.14,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",19.8,502.92,1088.62,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",19.8,502.92,1088.62,"M"
"2327500_1993",2327500,1993,"Vilas","C2S",19.9,505.46,1496.85,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",20.1,510.54,1496.85,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",20.7,525.78,1315.42,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",21.4,543.56,1587.57,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",22,558.8,1587.57,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",22,558.8,1905.09,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",22.2,563.88,1995.81,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",22.4,568.96,2086.52,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",24.4,619.76,2585.48,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",24.5,622.3,2313.32,"F"
"2327500_1993",2327500,1993,"Vilas","C2S",25.2,640.08,2494.76,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",9.1,231.14,136.08,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",9.7,246.38,90.72,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",9.9,251.46,90.72,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",10.2,259.08,136.08,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",10.4,264.16,136.08,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",10.4,264.16,136.08,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",10.5,266.7,90.72,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",10.6,269.24,136.08,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",10.7,271.78,181.44,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",10.8,274.32,90.72,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",11,279.4,136.08,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",11.2,284.48,226.8,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",11.2,284.48,136.08,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",11.3,287.02,136.08,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",11.4,289.56,136.08,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",11.6,294.64,317.51,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",11.7,297.18,226.8,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",11.8,299.72,226.8,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",11.9,302.26,136.08,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",11.9,302.26,272.16,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",12,304.8,226.8,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",12,304.8,226.8,"U"
"2328700_1994",2328700,1994,"Vilas","C2S",12.2,309.88,136.08,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",12.4,314.96,226.8,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",12.4,314.96,226.8,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",12.4,314.96,226.8,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",12.6,320.04,272.16,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",12.7,322.58,317.51,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",12.7,322.58,362.87,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",12.8,325.12,362.87,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",12.9,327.66,226.8,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",12.9,327.66,136.08,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",13,330.2,362.87,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",13.1,332.74,317.51,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",13.1,332.74,317.51,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",13.2,335.28,317.51,"U"
"2328700_1994",2328700,1994,"Vilas","C2S",13.2,335.28,317.51,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",13.2,335.28,362.87,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",13.3,337.82,317.51,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",13.5,342.9,362.87,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",13.6,345.44,362.87,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",13.7,347.98,408.23,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",13.7,347.98,362.87,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",14,355.6,362.87,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",14.2,360.68,408.23,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",14.2,360.68,362.87,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",14.4,365.76,408.23,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",14.5,368.3,408.23,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",14.5,368.3,453.59,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",14.6,370.84,453.59,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",14.6,370.84,408.23,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",14.8,375.92,453.59,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",14.9,378.46,453.59,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",14.9,378.46,498.95,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",15,381,453.59,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",15.1,383.54,498.95,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",15.1,383.54,680.39,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",15.2,386.08,498.95,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",15.2,386.08,317.51,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",15.2,386.08,498.95,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",15.3,388.62,453.59,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",15.3,388.62,544.31,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",15.4,391.16,861.83,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",15.5,393.7,498.95,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",15.5,393.7,544.31,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",15.6,396.24,462.66,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",15.6,396.24,544.31,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",15.6,396.24,725.75,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",15.7,398.78,589.67,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",15.7,398.78,544.31,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",15.7,398.78,544.31,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",15.8,401.32,589.67,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",15.9,403.86,544.31,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",16,406.4,544.31,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",16.2,411.48,680.39,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",16.3,414.02,589.67,"U"
"2328700_1994",2328700,1994,"Vilas","C2S",16.3,414.02,589.67,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",16.3,414.02,635.03,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",16.3,414.02,467.2,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",16.3,414.02,771.11,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",16.4,416.56,462.66,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",16.6,421.64,544.31,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",16.7,424.18,589.67,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",16.7,424.18,861.83,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",16.9,429.26,589.67,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",17.2,436.88,725.75,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",17.2,436.88,816.47,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",17.2,436.88,771.11,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",17.6,447.04,816.47,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",18,457.2,952.54,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",18.5,469.9,861.83,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",19.2,487.68,1179.34,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",20.7,525.78,1315.42,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",21.4,543.56,1406.14,"M"
"2328700_1994",2328700,1994,"Vilas","C2S",21.5,546.1,1496.85,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",21.5,546.1,1360.78,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",21.5,546.1,1859.73,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",21.8,553.72,1723.65,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",22.2,563.88,1723.65,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",22.3,566.42,1814.37,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",22.6,574.04,1814.37,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",22.9,581.66,1814.37,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",23.2,589.28,1859.73,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",23.7,601.98,2222.6,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",23.8,604.52,2267.96,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",23.8,604.52,2313.32,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",23.9,607.06,2676.19,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",24.2,614.68,2313.32,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",24.2,614.68,2313.32,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",24.3,617.22,2267.96,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",24.5,622.3,2358.68,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",24.8,629.92,2630.84,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",25.1,637.54,2358.68,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",25.7,652.78,2948.35,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",26.2,665.48,2630.84,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",26.8,680.72,3084.43,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",26.9,683.26,3356.58,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",27.1,688.34,3719.46,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",27.1,688.34,3265.87,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",28.5,723.9,3991.61,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",28.6,726.44,4218.41,"F"
"2328700_1994",2328700,1994,"Vilas","C2S",29.4,746.76,4127.69,"F"
"2328800_1993",2328800,1993,"Vilas","CR",10,254,181.44,"M"
"2328800_1993",2328800,1993,"Vilas","CR",12.6,320.04,181.44,"M"
"2328800_1993",2328800,1993,"Vilas","CR",12.8,325.12,317.51,"M"
"2328800_1993",2328800,1993,"Vilas","CR",12.9,327.66,181.44,"M"
"2328800_1993",2328800,1993,"Vilas","CR",13.3,337.82,317.51,"U"
"2328800_1993",2328800,1993,"Vilas","CR",16.6,421.64,680.39,"F"
"2328800_1993",2328800,1993,"Vilas","CR",17.5,444.5,997.9,"U"
"2328800_1993",2328800,1993,"Vilas","CR",20.2,513.08,1406.14,"F"
"2328900_1993",2328900,1993,"Vilas","CCC",9.2,233.68,181.44,"U"
"2328900_1993",2328900,1993,"Vilas","CCC",9.8,248.92,90.72,"U"
"2328900_1993",2328900,1993,"Vilas","CCC",10.8,274.32,181.44,"M"
"2328900_1993",2328900,1993,"Vilas","CCC",11.1,281.94,181.44,"M"
"2328900_1993",2328900,1993,"Vilas","CCC",11.3,287.02,181.44,"M"
"2328900_1993",2328900,1993,"Vilas","CCC",11.6,294.64,181.44,"U"
"2328900_1993",2328900,1993,"Vilas","CCC",12.2,309.88,181.44,"M"
"2328900_1993",2328900,1993,"Vilas","CCC",12.4,314.96,317.51,"M"
"2328900_1993",2328900,1993,"Vilas","CCC",14.1,358.14,408.23,"U"
"2328900_1993",2328900,1993,"Vilas","CCC",17.1,434.34,997.9,"F"
"2328900_1993",2328900,1993,"Vilas","CCC",17.8,452.12,997.9,"F"
"2328900_1993",2328900,1993,"Vilas","CCC",17.9,454.66,907.18,"F"
"2328900_1993",2328900,1993,"Vilas","CCC",20.1,510.54,1587.57,"F"
"2328900_1993",2328900,1993,"Vilas","CCC",21.7,551.18,1814.37,"F"
"2328900_1993",2328900,1993,"Vilas","CCC",22,558.8,1995.81,"U"
"2328900_1993",2328900,1993,"Vilas","CCC",23.8,604.52,2585.48,"F"
"2328900_1993",2328900,1993,"Vilas","CCC",25.7,652.78,2812.27,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",10.2,259.08,90.72,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",10.6,269.24,90.72,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",11.4,289.56,90.72,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",11.4,289.56,181.44,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",11.4,289.56,181.44,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",11.4,289.56,181.44,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",11.5,292.1,90.72,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",11.6,294.64,181.44,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",11.8,299.72,90.72,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",11.8,299.72,181.44,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",11.9,302.26,181.44,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",12,304.8,181.44,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",12,304.8,181.44,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",12,304.8,181.44,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",12.1,307.34,181.44,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",12.4,314.96,181.44,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",12.6,320.04,317.51,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",12.6,320.04,181.44,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",12.6,320.04,181.44,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",12.8,325.12,181.44,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",12.8,325.12,317.51,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",13.1,332.74,317.51,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",13.1,332.74,317.51,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",13.1,332.74,181.44,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",13.3,337.82,181.44,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",13.4,340.36,317.51,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",13.6,345.44,317.51,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",13.6,345.44,408.23,"U"
"2329000_1993",2329000,1993,"Vilas","C2S",13.6,345.44,317.51,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",13.6,345.44,317.51,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",13.8,350.52,317.51,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",13.9,353.06,317.51,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",14,355.6,498.95,"U"
"2329000_1993",2329000,1993,"Vilas","C2S",14.1,358.14,317.51,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",14.1,358.14,317.51,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",14.2,360.68,317.51,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",14.2,360.68,498.95,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",14.4,365.76,317.51,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",14.4,365.76,408.23,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",14.4,365.76,408.23,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",14.4,365.76,317.51,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",14.6,370.84,408.23,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",14.6,370.84,408.23,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",14.6,370.84,408.23,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",14.6,370.84,498.95,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",14.7,373.38,408.23,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",14.8,375.92,408.23,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",14.8,375.92,498.95,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",14.8,375.92,589.67,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",14.9,378.46,498.95,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",14.9,378.46,498.95,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",15.1,383.54,498.95,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",15.1,383.54,589.67,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",15.1,383.54,408.23,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",15.2,386.08,498.95,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",15.3,388.62,498.95,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",15.3,388.62,498.95,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",15.4,391.16,498.95,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",15.4,391.16,589.67,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",15.4,391.16,498.95,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",15.4,391.16,498.95,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",15.6,396.24,498.95,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",15.6,396.24,498.95,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",15.6,396.24,498.95,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",15.7,398.78,589.67,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",15.8,401.32,498.95,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",15.8,401.32,589.67,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",15.8,401.32,498.95,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",15.9,403.86,589.67,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",15.9,403.86,589.67,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",15.9,403.86,498.95,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",16,406.4,589.67,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",16,406.4,498.95,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",16,406.4,498.95,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",16,406.4,498.95,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",16.1,408.94,589.67,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",16.2,411.48,589.67,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",16.2,411.48,589.67,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",16.3,414.02,589.67,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",16.4,416.56,816.47,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",16.4,416.56,680.39,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",16.6,421.64,680.39,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",16.6,421.64,816.47,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",16.6,421.64,498.95,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",16.6,421.64,589.67,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",16.7,424.18,680.39,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",16.7,424.18,907.18,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",16.7,424.18,589.67,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",16.8,426.72,589.67,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",16.8,426.72,589.67,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",16.8,426.72,680.39,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",16.9,429.26,589.67,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",17,431.8,680.39,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",17.1,434.34,680.39,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",17.1,434.34,589.67,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",17.2,436.88,997.9,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",17.2,436.88,997.9,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",17.3,439.42,680.39,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",17.3,439.42,816.47,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",17.4,441.96,816.47,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",17.4,441.96,816.47,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",17.4,441.96,589.67,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",17.5,444.5,816.47,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",17.7,449.58,816.47,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",17.7,449.58,997.9,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",17.7,449.58,997.9,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",17.7,449.58,816.47,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",17.7,449.58,907.18,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",17.8,452.12,907.18,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",17.9,454.66,907.18,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",17.9,454.66,1088.62,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",17.9,454.66,907.18,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",18,457.2,997.9,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",18.2,462.28,907.18,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",18.2,462.28,816.47,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",18.2,462.28,907.18,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",18.2,462.28,907.18,"M"
"2329000_1993",2329000,1993,"Vilas","C2S",18.4,467.36,997.9,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",18.4,467.36,997.9,"F"
"2329000_1993",2329000,1993,"Vilas","C2S",18.4,467.36,907.18,"M"
